time,travel time,sample count
2019-03-02 17:00:00,11.14,409
2019-02-03 09:00:00,8.73,389
2019-02-24 16:00:00,6.85,484
2019-02-19 05:00:00,8.49,462
2019-02-20 23:00:00,7.15,465
2019-02-19 14:00:00,9.93,481
2019-03-01 23:00:00,8.84,401
2019-02-14 20:00:00,7.25,472
2019-02-25 13:00:00,8.72,483
2019-02-09 18:00:00,10.84,411
2019-02-23 08:00:00,7.35,471
2019-02-14 14:00:00,8.21,478
2019-02-07 05:00:00,8.9,409
2019-02-11 13:00:00,9.17,421
2019-02-23 05:00:00,6.93,454
2019-03-01 21:00:00,8.89,407
2019-02-04 09:00:00,8.86,415
2019-02-08 19:00:00,10.47,417
2019-02-17 04:00:00,6.83,423
2019-02-11 05:00:00,20.07,408
2019-02-05 16:00:00,9.3,422
2019-02-13 18:00:00,9.59,419
2019-02-13 20:00:00,9.4,423
2019-02-03 02:00:00,9.34,364
2019-02-03 23:00:00,14.01,403
2019-02-18 13:00:00,7.17,472
2019-02-13 19:00:00,9.71,418
2019-02-26 13:00:00,7.92,483
2019-02-08 00:00:00,9.3,399
2019-02-13 06:00:00,9.3,413
2019-02-05 22:00:00,9.21,407
2019-02-21 02:00:00,8.58,423
2019-02-17 07:00:00,8.7,467
2019-03-01 20:00:00,8.74,408
2019-02-15 20:00:00,6.89,478
2019-02-27 01:00:00,6.97,432
2019-02-27 19:00:00,10.87,404
2019-03-02 00:00:00,8.97,399
2019-03-01 09:00:00,16.18,406
2019-02-21 15:00:00,8.9,484
2019-02-26 21:00:00,6.7,478
2019-02-11 20:00:00,9.23,414
2019-02-16 22:00:00,6.64,475
2019-02-16 10:00:00,6.52,478
2019-02-07 16:00:00,11.18,422
2019-02-17 02:00:00,6.99,446
2019-02-22 11:00:00,7.06,480
2019-02-27 20:00:00,9.37,405
2019-02-12 04:00:00,9.58,382
2019-02-18 15:00:00,7.05,480
2019-03-02 08:00:00,8.96,401
2019-02-06 03:00:00,9.7,377
2019-02-12 09:00:00,10.06,416
2019-02-08 12:00:00,9.13,422
2019-03-01 15:00:00,13.65,407
2019-02-13 15:00:00,9.7,418
2019-02-04 23:00:00,11.13,396
2019-02-26 02:00:00,6.68,418
2019-02-06 20:00:00,9.14,416
2019-02-05 21:00:00,9.66,413
2019-02-28 18:00:00,11.46,407
2019-03-02 22:00:00,9.68,402
2019-02-12 16:00:00,12.65,419
2019-02-13 08:00:00,9.61,413
2019-02-06 18:00:00,11.59,418
2019-02-15 03:00:00,14.15,425
2019-02-18 14:00:00,7.74,477
2019-02-24 06:00:00,6.67,460
2019-02-15 17:00:00,8.52,479
2019-02-26 15:00:00,7.06,483
2019-02-09 21:00:00,10.05,410
2019-02-21 07:00:00,7.07,484
2019-02-06 14:00:00,9.24,422
2019-02-27 09:00:00,7.06,481
2019-02-12 07:00:00,9.39,419
2019-02-05 15:00:00,9.46,422
2019-02-27 12:00:00,9.1,405
2019-02-16 05:00:00,11.55,460
2019-02-07 13:00:00,9.62,409
2019-02-18 19:00:00,6.87,475
2019-02-24 07:00:00,6.42,474
2019-02-22 13:00:00,6.81,484
2019-02-14 18:00:00,8.07,483
2019-02-12 06:00:00,11.4,414
2019-02-21 23:00:00,6.76,466
